Rank	Gene	Entrez ID	Coexpression Score	P-Value	Description
4214	LOC149134	149134	0.2575	0.1712	uncharacterized LOC149134
4215	NEURL3	93082	0.2567	0.2225	neuralized homolog 3 (Drosophila) pseudogene
4216	VAPA	9218	0.2567	0.3877	VAMP (vesicle-associated membrane protein)-associated protein A, 33kDa
4217	TMEM121	80757	0.2567	0.2363	transmembrane protein 121
4218	PODNL1	79883	0.2567	0.2210	podocan-like 1
4219	SLBP	7884	0.2567	0.3980	stem-loop binding protein
4220	ZNF223	7766	0.2567	0.2547	zinc finger protein 223
4221	ZNF90	7643	0.2567	0.0340	zinc finger protein 90
4222	RPL23A	6147	0.2567	1.0000	ribosomal protein L23a
4223	MRPS35	60488	0.2567	0.3958	mitochondrial ribosomal protein S35
4224	BEX4	56271	0.2567	0.2831	brain expressed, X-linked 4
4225	SCYL2	55681	0.2567	0.3855	SCY1-like 2 (S. cerevisiae)
4226	KIF1A	547	0.2567	0.3068	kinesin family member 1A
4227	ATP4B	496	0.2567	0.2734	ATPase, H+/K+ exchanging, beta polypeptide
4228	OAZ1	4946	0.2567	0.3228	ornithine decarboxylase antizyme 1
4229	NOVA1	4857	0.2567	0.1536	neuro-oncological ventral antigen 1
4230	MXRA7	439921	0.2567	0.2006	matrix-remodelling associated 7
4231	BEND4	389206	0.2567	0.0536	BEN domain containing 4
4232	GK2	2712	0.2567	0.2448	glycerol kinase 2
4233	TTTY22	252954	0.2567	1.0000	testis-specific transcript, Y-linked 22 (non-protein coding)
4234	ATP10B	23120	0.2567	0.2447	ATPase, class V, type 10B
4235	EPS8	2059	0.2567	0.3307	epidermal growth factor receptor pathway substrate 8
4236	TDRD5	163589	0.2567	0.0992	tudor domain containing 5
4237	COX11	1353	0.2567	0.3918	COX11 cytochrome c oxidase assembly homolog (yeast)
4238	UBXN10	127733	0.2567	0.1062	UBX domain protein 10
4239	GPR83	10888	0.2567	0.0651	G protein-coupled receptor 83
4240	IVNS1ABP	10625	0.2567	0.3781	influenza virus NS1A binding protein
4241	TSPAN1	10103	0.2567	0.2054	tetraspanin 1
4242	ANKRD36BP2	645784	0.2560	0.1081	ankyrin repeat domain 36B pseudogene 2
4243	SNHG8	100093630	0.2560	0.2613	small nucleolar RNA host gene 8 (non-protein coding)
4244	AKAP7	9465	0.2550	0.1793	A kinase (PRKA) anchor protein 7
4245	NAT8	9027	0.2550	0.2080	N-acetyltransferase 8 (GCN5-related, putative)
4246	FXR1	8087	0.2550	0.3869	fragile X mental retardation, autosomal homolog 1
4247	NKX2-1	7080	0.2550	0.2774	NK2 homeobox 1
4248	ABCC8	6833	0.2550	0.2562	ATP-binding cassette, sub-family C (CFTR/MRP), member 8
4249	LOC653061	653061	0.2550	1.0000	golgin A8 family, member B pseudogene
4250	WNK2	65268	0.2550	0.2505	WNK lysine deficient protein kinase 2
4251	UNC79	57578	0.2550	0.2054	unc-79 homolog (C. elegans)
4252	TMX4	56255	0.2550	0.2528	thioredoxin-related transmembrane protein 4
4253	TMEM45A	55076	0.2550	0.2160	transmembrane protein 45A
4254	PIK3CA	5290	0.2550	0.4006	phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit alpha
4255	PGC	5225	0.2550	0.3081	progastricsin (pepsinogen C)
4256	PCK1	5105	0.2550	0.0697	phosphoenolpyruvate carboxykinase 1 (soluble)
4257	ETV3L	440695	0.2550	1.0000	ets variant 3-like
4258	MAN1A1	4121	0.2550	0.2606	mannosidase, alpha, class 1A, member 1
4259	KCNK2	3776	0.2550	0.1431	potassium channel, subfamily K, member 2
4260	IL5	3567	0.2550	0.1937	interleukin 5 (colony-stimulating factor, eosinophil)
4261	BARHL2	343472	0.2550	1.0000	BarH-like homeobox 2
4262	LATS2	26524	0.2550	0.2386	LATS, large tumor suppressor, homolog 2 (Drosophila)
4263	AFF2	2334	0.2550	0.3202	AF4/FMR2 family, member 2
4264	SLC35F1	222553	0.2550	0.1743	solute carrier family 35, member F1
4265	EBF1	1879	0.2550	0.1744	early B-cell factor 1
4266	SHISA3	152573	0.2550	0.0447	shisa homolog 3 (Xenopus laevis)
4267	RAB40A	142684	0.2550	0.1361	RAB40A, member RAS oncogene family
4268	GAB4	128954	0.2550	0.2685	GRB2-associated binding protein family, member 4
4269	TGM7	116179	0.2550	0.2556	transglutaminase 7
4270	C4ORF6	10141	0.2550	0.1989	chromosome 4 open reading frame 6
4271	DLEC1	9940	0.2533	0.3465	deleted in lung and esophageal cancer 1
4272	MFN2	9927	0.2533	0.2524	mitofusin 2
4273	STBD1	8987	0.2533	0.1284	starch binding domain 1
4274	TSC22D1	8848	0.2533	0.2428	TSC22 domain family, member 1
4275	RECK	8434	0.2533	0.3280	reversion-inducing-cysteine-rich protein with kazal motifs
4276	FSCB	84075	0.2533	0.1775	fibrous sheath CABYR binding protein
4277	FAM172A	83989	0.2533	0.3632	family with sequence similarity 172, member A
4278	FAM107B	83641	0.2533	0.2803	family with sequence similarity 107, member B
4279	KHDC1	80759	0.2533	0.0805	KH homology domain containing 1
4280	LRRC2	79442	0.2533	0.0761	leucine rich repeat containing 2
4281	SLMAP	7871	0.2533	0.4161	sarcolemma associated protein
4282	LOC729652	729652	0.2533	1.0000	uncharacterized LOC729652
4283	GPR137B	7107	0.2533	0.3009	G protein-coupled receptor 137B
4284	USP46-AS1	643783	0.2533	0.0820	USP46 antisense RNA 1 (non-protein coding)
4285	SALL4	57167	0.2533	0.1971	sal-like 4 (Drosophila)
4286	TMEM167B	56900	0.2533	0.3680	transmembrane protein 167B
4287	LRRC1	55227	0.2533	0.3478	leucine rich repeat containing 1
4288	FMO6P	388714	0.2533	0.3042	flavin containing monooxygenase 6 pseudogene
4289	GPR22	2845	0.2533	0.1483	G protein-coupled receptor 22
4290	AMOT	154796	0.2533	0.1738	angiomotin
4291	LOC147670	147670	0.2533	1.0000	uncharacterized LOC147670
4292	CPA3	1359	0.2533	0.1562	carboxypeptidase A3 (mast cell)
4293	MORN4	118812	0.2533	0.1657	MORN repeat containing 4
4294	NUDT6	11162	0.2533	0.2581	nudix (nucleoside diphosphate linked moiety X)-type motif 6
4295	ARID3B	10620	0.2533	1.0000	AT rich interactive domain 3B (BRIGHT-like)
4296	MAEA	10296	0.2533	0.3843	macrophage erythroblast attacher
4297	OLIG2	10215	0.2533	0.2929	oligodendrocyte lineage transcription factor 2
4298	WTAPP1	100288077	0.2533	1.0000	Wilms tumor 1 associated protein pseudogene 1
4299	NAALAD2	10003	0.2533	0.0990	N-acetylated alpha-linked acidic dipeptidase 2
4300	OTOP2	92736	0.2525	1.0000	otopetrin 2
4301	OR7C1	26664	0.2525	0.2905	olfactory receptor, family 7, subfamily C, member 1
4302	HTR3D	200909	0.2525	1.0000	5-hydroxytryptamine (serotonin) receptor 3D, ionotropic
4303	ARHGAP42	143872	0.2525	0.2730	Rho GTPase activating protein 42
4304	NRN1L	123904	0.2525	1.0000	neuritin 1-like
4305	BCLAF1	9774	0.2517	0.4134	BCL2-associated transcription factor 1
4306	ARHGAP12	94134	0.2517	0.4020	Rho GTPase activating protein 12
4307	CD9	928	0.2517	0.2721	CD9 molecule
4308	CBLN1	869	0.2517	0.2186	cerebellin 1 precursor
4309	SRRM4	84530	0.2517	0.2764	serine/arginine repetitive matrix 4
4310	SLC41A2	84102	0.2517	0.2246	solute carrier family 41, member 2
4311	ARMC10	83787	0.2517	0.3292	armadillo repeat containing 10
4312	CHD9	80205	0.2517	0.3998	chromodomain helicase DNA binding protein 9
4313	SCD5	79966	0.2517	0.1071	stearoyl-CoA desaturase 5
4314	ZBTB16	7704	0.2517	0.1349	zinc finger and BTB domain containing 16
4315	TXNRD1	7296	0.2517	0.3565	thioredoxin reductase 1
4316	TROVE2	6738	0.2517	0.3920	TROVE domain family, member 2
4317	PLA2G2F	64600	0.2517	0.2726	phospholipase A2, group IIF
4318	DHX29	54505	0.2517	0.4433	DEAH (Asp-Glu-Ala-His) box polypeptide 29
4319	PIK3C2G	5288	0.2517	0.1921	phosphatidylinositol-4-phosphate 3-kinase, catalytic subunit type 2 gamma
4320	TMBIM4	51643	0.2517	0.3646	transmembrane BAX inhibitor motif containing 4
4321	PHF20L1	51105	0.2517	0.3620	PHD finger protein 20-like 1
4322	LAP3	51056	0.2517	0.3680	leucine aminopeptidase 3
4323	AK3	50808	0.2517	0.3790	adenylate kinase 3
4324	NBN	4683	0.2517	0.4101	nibrin
4325	MDM2	4193	0.2517	0.1964	Mdm2, p53 E3 ubiquitin protein ligase homolog (mouse)
4326	LOXL2	4017	0.2517	0.2139	lysyl oxidase-like 2
4327	C18ORF8	29919	0.2517	0.3277	chromosome 18 open reading frame 8
4328	FLG	2312	0.2517	0.0848	filaggrin
4329	MON2	23041	0.2517	0.3653	MON2 homolog (S. cerevisiae)
4330	TRIML2	205860	0.2517	0.1358	tripartite motif family-like 2
4331	EPHB4	2050	0.2517	0.2589	EPH receptor B4
4332	SLC44A5	204962	0.2517	0.0757	solute carrier family 44, member 5
4333	XIRP2	129446	0.2517	0.0450	xin actin-binding repeat containing 2
4334	CCDC151	115948	0.2517	0.2035	coiled-coil domain containing 151
4335	OSBPL1A	114876	0.2517	0.2610	oxysterol binding protein-like 1A
4336	CGRRF1	10668	0.2517	0.3578	cell growth regulator with ring finger domain 1
4337	CPQ	10404	0.2517	0.2669	carboxypeptidase Q
4338	TSPAN5	10098	0.2517	0.1144	tetraspanin 5
4339	NRP1	8829	0.2500	0.2234	neuropilin 1
4340	FAM117A	81558	0.2500	0.1513	family with sequence similarity 117, member A
4341	ADM2	79924	0.2500	0.3476	adrenomedullin 2
4342	CACNA1C	775	0.2500	0.3373	calcium channel, voltage-dependent, L type, alpha 1C subunit
4343	ZBED3-AS1	728723	0.2500	0.1207	ZBED3 antisense RNA 1 (non-protein coding)
4344	SOX5	6660	0.2500	0.0844	SRY (sex determining region Y)-box 5
4345	AASDHPPT	60496	0.2500	0.4314	aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase
4346	ERGIC2	51290	0.2500	0.4193	ERGIC and golgi 2
4347	RSL24D1	51187	0.2500	0.3860	ribosomal L24 domain containing 1
4348	PSG8	440533	0.2500	1.0000	pregnancy specific beta-1-glycoprotein 8
4349	MOG	4340	0.2500	0.2933	myelin oligodendrocyte glycoprotein
4350	RGS7BP	401190	0.2500	0.0535	regulator of G-protein signaling 7 binding protein
4351	LINC00478	388815	0.2500	0.1133	long intergenic non-protein coding RNA 478
4352	KCNK3	3777	0.2500	0.3122	potassium channel, subfamily K, member 3
4353	IL2	3558	0.2500	0.0886	interleukin 2
4354	SEPT14	346288	0.2500	1.0000	septin 14
4355	SNX10	29887	0.2500	0.2953	sorting nexin 10
4356	C1GALT1C1	29071	0.2500	0.3880	C1GALT1-specific chaperone 1
4357	RBMX	27316	0.2500	0.3122	RNA binding motif protein, X-linked
4358	OR2B6	26212	0.2500	0.2142	olfactory receptor, family 2, subfamily B, member 6
4359	STXBP4	252983	0.2500	0.2704	syntaxin binding protein 4
4360	FKBP1B	2281	0.2500	0.0933	FK506 binding protein 1B, 12.6 kDa
4361	CCDC111	201973	0.2500	0.4085	coiled-coil domain containing 111
4362	ZNF600	162966	0.2500	0.3049	zinc finger protein 600
4363	CTSE	1510	0.2500	0.2328	cathepsin E
4364	CD300LG	146894	0.2500	0.2337	CD300 molecule-like family member g
4365	CSN3	1448	0.2500	0.2580	casein kappa
4366	C12ORF55	144535	0.2500	0.0572	chromosome 12 open reading frame 55
4367	ZNF664	144348	0.2500	0.4035	zinc finger protein 664
4368	UBR3	130507	0.2500	0.4293	ubiquitin protein ligase E3 component n-recognin 3 (putative)
4369	C1ORF88	128344	0.2500	0.1384	chromosome 1 open reading frame 88
4370	AGBL1	123624	0.2500	1.0000	ATP/GTP binding protein-like 1
4371	OLIG1	116448	0.2500	0.0539	oligodendrocyte transcription factor 1
4372	INPP4B	8821	0.2483	0.2204	inositol polyphosphate-4-phosphatase, type II, 105kDa
4373	CAPS2	84698	0.2483	0.1051	calcyphosine 2
4374	CACNA1S	779	0.2483	0.3086	calcium channel, voltage-dependent, L type, alpha 1S subunit
4375	C18ORF1	753	0.2483	0.1360	chromosome 18 open reading frame 1
4376	TOP1	7150	0.2483	0.3321	topoisomerase (DNA) I
4377	SEPW1	6415	0.2483	0.2481	selenoprotein W, 1
4378	MBTD1	54799	0.2483	0.3675	mbt domain containing 1
4379	KCTD3	51133	0.2483	0.4221	potassium channel tetramerisation domain containing 3
4380	ATP2B2	491	0.2483	0.3209	ATPase, Ca++ transporting, plasma membrane 2
4381	KCNJ9	3765	0.2483	0.3217	potassium inwardly-rectifying channel, subfamily J, member 9
4382	APOD	347	0.2483	0.1930	apolipoprotein D
4383	IFNE	338376	0.2483	0.0693	interferon, epsilon
4384	SSC5D	284297	0.2483	0.2889	scavenger receptor cysteine rich domain containing (5 domains)
4385	FAM100B	283991	0.2483	0.1897	family with sequence similarity 100, member B
4386	GPR137C	283554	0.2483	0.1685	G protein-coupled receptor 137C
4387	RBMXL2	27288	0.2483	0.2086	RNA binding motif protein, X-linked-like 2
4388	PTGR1	22949	0.2483	0.2486	prostaglandin reductase 1
4389	C7ORF62	219557	0.2483	0.2191	chromosome 7 open reading frame 62
4390	ODZ4	26011	0.2480	0.1635	odz, odd Oz/ten-m homolog 4 (Drosophila)
4391	PRAMEF1	65121	0.2475	1.0000	PRAME family member 1
4392	TNFAIP8L3	388121	0.2475	1.0000	tumor necrosis factor, alpha-induced protein 8-like 3
4393	DUSP28	285193	0.2475	0.1504	dual specificity phosphatase 28
4394	AMMECR1	9949	0.2467	0.3253	Alport syndrome, mental retardation, midface hypoplasia and elliptocytosis chromosomal region gene 1
4395	PIK3R3	8503	0.2467	0.1557	phosphoinositide-3-kinase, regulatory subunit 3 (gamma)
4396	LPAL2	80350	0.2467	0.2849	lipoprotein, Lp(a)-like 2, pseudogene
4397	NOX5	79400	0.2467	0.2494	NADPH oxidase, EF-hand calcium binding domain 5
4398	SSR4P1	728039	0.2467	0.1889	signal sequence receptor, delta pseudogene 1
4399	PERP	64065	0.2467	0.1980	PERP, TP53 apoptosis effector
4400	GBA3	57733	0.2467	0.1777	glucosidase, beta, acid 3 (cytosolic)
4401	NGLY1	55768	0.2467	0.4091	N-glycanase 1
4402	NEK2	4751	0.2467	0.2583	NIMA (never in mitosis gene a)-related kinase 2
4403	NDP	4693	0.2467	0.0653	Norrie disease (pseudoglioma)
4404	MTIF2	4528	0.2467	0.4108	mitochondrial translational initiation factor 2
4405	MST1R	4486	0.2467	0.2682	macrophage stimulating 1 receptor (c-met-related tyrosine kinase)
4406	CXCL3	2921	0.2467	0.1143	chemokine (C-X-C motif) ligand 3
4407	HIBCH	26275	0.2467	0.4065	3-hydroxyisobutyryl-CoA hydrolase
4408	FBXW2	26190	0.2467	0.4279	F-box and WD repeat domain containing 2
4409	GTPBP4	23560	0.2467	0.4010	GTP binding protein 4
4410	ANKRD19P	138649	0.2467	0.0887	ankyrin repeat domain 19, pseudogene
4411	EGFLAM	133584	0.2467	0.1330	EGF-like, fibronectin type III and laminin G domains
4412	ZPBP	11055	0.2467	0.2156	zona pellucida binding protein
4413	ATAD2B	54454	0.2460	0.3850	ATPase family, AAA domain containing 2B
4414	LOC400043	400043	0.2460	0.1306	uncharacterized LOC400043
4415	FAM161B	145483	0.2460	0.1120	family with sequence similarity 161, member B
4416	MUC16	94025	0.2450	0.1757	mucin 16, cell surface associated
4417	NREP	9315	0.2450	0.1135	neuronal regeneration related protein homolog (rat)
4418	NR1I2	8856	0.2450	0.3241	nuclear receptor subfamily 1, group I, member 2
4419	KRTAP4-4	84616	0.2450	0.1442	keratin associated protein 4-4
4420	SOAT2	8435	0.2450	0.2928	sterol O-acyltransferase 2
4421	SMS	6611	0.2450	1.0000	spermine synthase
4422	TMEM135	65084	0.2450	0.4180	transmembrane protein 135
4423	FAM214A	56204	0.2450	0.3636	family with sequence similarity 214, member A
4424	PRKAR2B	5577	0.2450	0.2781	protein kinase, cAMP-dependent, regulatory, type II, beta
4425	NDN	4692	0.2450	0.1598	necdin homolog (mouse)
4426	HEATR4	399671	0.2450	0.0473	HEAT repeat containing 4
4427	LINC00086	399668	0.2450	1.0000	long intergenic non-protein coding RNA 86
4428	ZC3H7A	29066	0.2450	0.4204	zinc finger CCCH-type containing 7A
4429	TRIM42	287015	0.2450	0.1704	tripartite motif containing 42
4430	FER	2241	0.2450	0.2330	fer (fps/fes related) tyrosine kinase
4431	FAM9A	171482	0.2450	0.0273	family with sequence similarity 9, member A
4432	ADAMTS18	170692	0.2450	0.2114	ADAM metallopeptidase with thrombospondin type 1 motif, 18
4433	DQX1	165545	0.2450	0.1883	DEAQ box RNA-dependent ATPase 1
4434	CCDC27	148870	0.2450	0.1994	coiled-coil domain containing 27
4435	ZFP42	132625	0.2450	0.1110	zinc finger protein 42 homolog (mouse)
4436	KCTD18	130535	0.2450	0.4096	potassium channel tetramerisation domain containing 18
4437	ICA1L	130026	0.2450	0.1401	islet cell autoantigen 1,69kDa-like
4438	IQCD	115811	0.2450	0.1196	IQ motif containing D
4439	ADPRHL1	113622	0.2450	0.2414	ADP-ribosylhydrolase like 1
4440	LZTS1	11178	0.2450	0.3534	leucine zipper, putative tumor suppressor 1
4441	EBNA1BP2	10969	0.2450	0.3883	EBNA1 binding protein 2
4442	RNF144A	9781	0.2433	0.1949	ring finger protein 144A
4443	PAGE4	9506	0.2433	0.2416	P antigen family, member 4 (prostate associated)
4444	RAB28	9364	0.2433	0.4296	RAB28, member RAS oncogene family
4445	WNT5B	81029	0.2433	0.1792	wingless-type MMTV integration site family, member 5B
4446	DSCC1	79075	0.2433	0.3138	defective in sister chromatid cohesion 1 homolog (S. cerevisiae)
4447	C20ORF61	728450	0.2433	0.2926	chromosome 20 open reading frame 61
4448	MRPL9	65005	0.2433	0.3906	mitochondrial ribosomal protein L9
4449	SRSF7	6432	0.2433	0.4150	serine/arginine-rich splicing factor 7
4450	LOC595101	595101	0.2433	1.0000	smg-1 homolog, phosphatidylinositol 3-kinase-related kinase (C. elegans) pseudogene
4451	KCTD16	57528	0.2433	0.1763	potassium channel tetramerisation domain containing 16
4452	STYK1	55359	0.2433	0.0867	serine/threonine/tyrosine kinase 1
4453	LINC00202	387644	0.2433	0.2442	long intergenic non-protein coding RNA 202
4454	PRORSD1P	344405	0.2433	0.1329	prolyl-tRNA synthetase associated domain containing 1, pseudogene
4455	EOGT	285203	0.2433	0.4113	EGF domain-specific O-linked N-acetylglucosamine (GlcNAc) transferase
4456	GNAL	2774	0.2433	0.0994	guanine nucleotide binding protein (G protein), alpha activating activity polypeptide, olfactory type
4457	DOK6	220164	0.2433	0.1611	docking protein 6
4458	CITED4	163732	0.2433	0.2686	Cbp/p300-interacting transactivator, with Glu/Asp-rich carboxy-terminal domain, 4
4459	SLC47A2	146802	0.2433	0.1971	solute carrier family 47, member 2
4460	C16ORF89	146556	0.2433	0.2129	chromosome 16 open reading frame 89
4461	ASB9	140462	0.2433	0.0776	ankyrin repeat and SOCS box containing 9
4462	OLFM3	118427	0.2433	0.0731	olfactomedin 3
4463	GALNT13	114805	0.2433	0.1586	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 13 (GalNAc-T13)
4464	SPRR2D	6703	0.2425	1.0000	small proline-rich protein 2D
4465	UBL5	59286	0.2425	1.0000	ubiquitin-like 5
4466	PCDHA3	56145	0.2425	0.3407	protocadherin alpha 3
4467	PABPN1	8106	0.2420	0.2241	poly(A) binding protein, nuclear 1
4468	MRPS24	64951	0.2420	0.2161	mitochondrial ribosomal protein S24
4469	SYTL4	94121	0.2417	0.1249	synaptotagmin-like 4
4470	SEC16B	89866	0.2417	0.1669	SEC16 homolog B (S. cerevisiae)
4471	FUBP3	8939	0.2417	0.4152	far upstream element (FUSE) binding protein 3
4472	ULK1	8408	0.2417	0.2467	unc-51-like kinase 1 (C. elegans)
4473	CUL5	8065	0.2417	0.4235	cullin 5
4474	RUFY1	80230	0.2417	0.3493	RUN and FYVE domain containing 1
4475	ZNF217	7764	0.2417	0.3864	zinc finger protein 217
4476	TLR3	7098	0.2417	0.2248	toll-like receptor 3
4477	TSHZ3	57616	0.2417	0.2041	teashirt zinc finger homeobox 3
4478	ANKMY2	57037	0.2417	0.4198	ankyrin repeat and MYND domain containing 2
4479	PRPH	5630	0.2417	0.3117	peripherin
4480	GDE1	51573	0.2417	0.3354	glycerophosphodiester phosphodiesterase 1
4481	LAMB2	3913	0.2417	0.2716	laminin, beta 2 (laminin S)
4482	KRT33B	3884	0.2417	0.2699	keratin 33B
4483	HRG	3273	0.2417	0.3300	histidine-rich glycoprotein
4484	HOXD12	3238	0.2417	0.2399	homeobox D12
4485	LIN9	286826	0.2417	0.3787	lin-9 homolog (C. elegans)
4486	PDCD4	27250	0.2417	0.3709	programmed cell death 4 (neoplastic transformation inhibitor)
4487	ACSBG1	23205	0.2417	0.1226	acyl-CoA synthetase bubblegum family member 1
4488	ANO6	196527	0.2417	0.3878	anoctamin 6
4489	VWA5B1	127731	0.2417	0.2843	von Willebrand factor A domain containing 5B1
4490	ATP5L	10632	0.2417	0.3642	ATP synthase, H+ transporting, mitochondrial Fo complex, subunit G
4491	MAB21L2	10586	0.2417	0.1944	mab-21-like 2 (C. elegans)
4492	MPHOSPH10	10199	0.2417	0.4011	M-phase phosphoprotein 10 (U3 small nucleolar ribonucleoprotein)
4493	SLC22A13	9390	0.2400	0.3080	solute carrier family 22 (organic anion transporter), member 13
4494	CHMP4C	92421	0.2400	0.1097	charged multivesicular body protein 4C
4495	SAP30	8819	0.2400	0.1594	Sin3A-associated protein, 30kDa
4496	MYOM1	8736	0.2400	0.2162	myomesin 1, 185kDa
4497	TTTY12	83867	0.2400	0.1813	testis-specific transcript, Y-linked 12 (non-protein coding)
4498	ANKRD13C	81573	0.2400	0.4436	ankyrin repeat domain 13C
4499	TSEN2	80746	0.2400	0.3769	tRNA splicing endonuclease 2 homolog (S. cerevisiae)
4500	WDR96	80217	0.2400	0.1214	WD repeat domain 96
4501	LOC728716	728716	0.2400	1.0000	uncharacterized LOC728716
4502	TGFBR3	7049	0.2400	0.2304	transforming growth factor, beta receptor III
4503	C10ORF54	64115	0.2400	0.2502	chromosome 10 open reading frame 54
4504	SALL1	6299	0.2400	0.0601	sal-like 1 (Drosophila)
4505	PTPN13	5783	0.2400	0.3149	protein tyrosine phosphatase, non-receptor type 13 (APO-1/CD95 (Fas)-associated phosphatase)
4506	SLC7A14	57709	0.2400	0.2052	solute carrier family 7 (orphan transporter), member 14
4507	IFT80	57560	0.2400	0.4117	intraflagellar transport 80 homolog (Chlamydomonas)
4508	MAPK8	5599	0.2400	0.2367	mitogen-activated protein kinase 8
4509	DNAH3	55567	0.2400	0.3347	dynein, axonemal, heavy chain 3
4510	PCF11	51585	0.2400	0.3834	PCF11, cleavage and polyadenylation factor subunit, homolog (S. cerevisiae)
4511	RFPL4B	442247	0.2400	1.0000	ret finger protein-like 4B
4512	MGC57346	401884	0.2400	0.1671	uncharacterized LOC401884
4513	KCNJ3	3760	0.2400	0.2454	potassium inwardly-rectifying channel, subfamily J, member 3
4514	ZACN	353174	0.2400	0.1196	zinc activated ligand-gated ion channel
4515	HIPK2	28996	0.2400	0.1741	homeodomain interacting protein kinase 2
4516	LOC285548	285548	0.2400	0.1309	uncharacterized LOC285548
4517	OR1A2	26189	0.2400	0.2887	olfactory receptor, family 1, subfamily A, member 2
4518	ABCA12	26154	0.2400	0.0775	ATP-binding cassette, sub-family A (ABC1), member 12
4519	FAM19A5	25817	0.2400	0.1576	family with sequence similarity 19 (chemokine (C-C motif)-like), member A5
4520	FBXO7	25793	0.2400	0.2867	F-box protein 7
4521	MED13L	23389	0.2400	0.3025	mediator complex subunit 13-like
4522	ZBTB12	221527	0.2400	0.1720	zinc finger and BTB domain containing 12
4523	FAM46D	169966	0.2400	0.0677	family with sequence similarity 46, member D
4524	WDR63	126820	0.2400	0.0690	WD repeat domain 63
4525	TMEM59	9528	0.2383	0.3776	transmembrane protein 59
4526	CCT6A	908	0.2383	0.4225	chaperonin containing TCP1, subunit 6A (zeta 1)
4527	LACRT	90070	0.2383	0.2316	lacritin
4528	ABCC11	85320	0.2383	0.1689	ATP-binding cassette, sub-family C (CFTR/MRP), member 11
4529	PIGY	84992	0.2383	0.4024	phosphatidylinositol glycan anchor biosynthesis, class Y
4530	KDM5D	8284	0.2383	0.0526	lysine (K)-specific demethylase 5D
4531	NUBPL	80224	0.2383	0.3787	nucleotide binding protein-like
4532	QSER1	79832	0.2383	0.3735	glutamine and serine rich 1
4533	BOLL	66037	0.2383	0.1800	bol, boule-like (Drosophila)
4534	SHOX2	6474	0.2383	0.1335	short stature homeobox 2
4535	RFX4	5992	0.2383	0.0920	regulatory factor X, 4 (influences HLA class II expression)
4536	CAMSAP3	57662	0.2383	0.2667	calmodulin regulated spectrin-associated protein family, member 3
4537	MPC1	51660	0.2383	0.3304	mitochondrial pyruvate carrier 1
4538	CYB5R4	51167	0.2383	0.3869	cytochrome b5 reductase 4
4539	NTRK2	4915	0.2383	0.2872	neurotrophic tyrosine kinase, receptor, type 2
4540	NDUFC1	4717	0.2383	0.3362	NADH dehydrogenase (ubiquinone) 1, subcomplex unknown, 1, 6kDa
4541	MYL1	4632	0.2383	0.2280	myosin, light chain 1, alkali; skeletal, fast
4542	ATP13A5	344905	0.2383	0.2115	ATPase type 13A5
4543	ATP2C1	27032	0.2383	0.4274	ATPase, Ca++ transporting, type 2C, member 1
4544	AKAP8L	26993	0.2383	0.2617	A kinase (PRKA) anchor protein 8-like
4545	QPCT	25797	0.2383	0.2206	glutaminyl-peptide cyclotransferase
4546	TSSK2	23617	0.2383	0.3060	testis-specific serine kinase 2
4547	ITGB3BP	23421	0.2383	0.3836	integrin beta 3 binding protein (beta3-endonexin)
4548	SRGAP2	23380	0.2383	0.2032	SLIT-ROBO Rho GTPase activating protein 2
4549	TMEM61	199964	0.2383	0.2358	transmembrane protein 61
4550	MGC15885	197003	0.2383	0.1794	uncharacterized protein MGC15885
4551	ZNF540	163255	0.2383	0.1954	zinc finger protein 540
4552	IGSF11	152404	0.2383	0.0730	immunoglobulin superfamily, member 11
4553	PRIMA1	145270	0.2383	0.1329	proline rich membrane anchor 1
4554	SREK1	140890	0.2383	0.3986	splicing regulatory glutamine/lysine-rich protein 1
4555	KRT40	125115	0.2383	0.0956	keratin 40
4556	ART5	116969	0.2383	0.2863	ADP-ribosyltransferase 5
4557	GPR146	115330	0.2383	0.1488	G protein-coupled receptor 146
4558	MGAT4A	11320	0.2383	0.2571	mannosyl (alpha-1,3-)-glycoprotein beta-1,4-N-acetylglucosaminyltransferase, isozyme A
4559	CDH18	1016	0.2383	0.2653	cadherin 18, type 2
4560	GRIP2	80852	0.2380	0.2746	glutamate receptor interacting protein 2
4561	EGFL8	80864	0.2375	0.2778	EGF-like-domain, multiple 8
4562	RAP1B	5908	0.2375	1.0000	RAP1B, member of RAS oncogene family
4563	PCDHGA2	56113	0.2375	1.0000	protocadherin gamma subfamily A, 2
4564	CYP2F1	1572	0.2375	1.0000	cytochrome P450, family 2, subfamily F, polypeptide 1
4565	CARTPT	9607	0.2367	0.2497	CART prepropeptide
4566	KCNB2	9312	0.2367	0.3310	potassium voltage-gated channel, Shab-related subfamily, member 2
4567	PLCD4	84812	0.2367	0.1358	phospholipase C, delta 4
4568	MTERFD3	80298	0.2367	0.3668	MTERF domain containing 3
4569	CALM1	801	0.2367	0.3957	calmodulin 1 (phosphorylase kinase, delta)
4570	GORASP1	64689	0.2367	0.2524	golgi reassembly stacking protein 1, 65kDa
4571	DNAI2	64446	0.2367	0.2964	dynein, axonemal, intermediate chain 2
