ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
217274_x_at	0.0164876973585177	0.00195910288225508	3.5898162348391	-1.4514833700408	0.44342037235714	MYL4	myosin light chain 4
214326_x_at	0.0164907126055074	0.0019608712353814	3.58941920394002	-1.45234168594046	0.834558286821428	JUND	JunD proto-oncogene, AP-1 transcription factor subunit
218582_at	0.0164907126055074	0.00196094167491085	-3.58940339618862	-1.4523758594023	-0.79203795267857	MARCH5	membrane associated ring-CH-type finger 5
202851_at	0.0164929272759988	0.0019619453822955	3.58917820933178	-1.45286266952222	0.497075654428571	AAGAB	alpha- and gamma-adaptin binding protein
216408_at	0.0165214239814539	0.00196607689432304	3.58825248292473	-1.45486385860284	0.406252965607143	OR2B2	olfactory receptor family 2 subfamily B member 2
204271_s_at	0.0165235970460595	0.00196708623572591	3.58802661775683	-1.45535211015084	1.27367691078572	EDNRB	endothelin receptor type B
212313_at	0.0165235970460595	0.00196781895960838	3.58786272448085	-1.45570639431676	0.435226362071429	CHMP7	charged multivesicular body protein 7
215868_x_at	0.0165239218759261	0.00196859939214023	-3.58768822631748	-1.45608359997591	-0.452108936107145		
204259_at	0.0165419532410265	0.0019716634459404	-3.58700379119124	-1.4575630875806	-2.31620949639286	MMP7	matrix metallopeptidase 7
213570_at	0.0165419532410265	0.00197225434870532	-3.58687191899393	-1.45784813977671	-0.353929879285713	EIF4E2	eukaryotic translation initiation factor 4E family member 2
218712_at	0.0165419532410265	0.00197335654420796	-3.58662604570798	-1.45837960987999	-0.476523772357144	C1orf109	chromosome 1 open reading frame 109
222027_at	0.0165419532410265	0.0019740545053451	3.58647041766783	-1.45871600637036	0.735341733464282	NUCKS1	nuclear casein kinase and cyclin dependent kinase substrate 1
216768_x_at	0.0165419532410265	0.00197446037024237	3.58637994489592	-1.45891156596192	0.458126573892858	TTC38	tetratricopeptide repeat domain 38
205447_s_at	0.0165682846320459	0.00197834704499	-3.5855144836258	-1.46078224638052	-0.478013846535712	MAP3K12	mitogen-activated protein kinase kinase kinase 12
220742_s_at	0.0165733149396429	0.00197969165751178	-3.58521546523	-1.46142855295949	-0.409241696571426	NGLY1	N-glycanase 1
202939_at	0.0165806067272684	0.00198136382257243	-3.58484388518915	-1.46223168423302	-0.396132178785715	ZMPSTE24	zinc metallopeptidase STE24
209855_s_at	0.0165806067272684	0.00198205125082891	3.58469121839465	-1.46256165362302	0.528429280749998	KLK2	kallikrein related peptidase 2
215731_s_at	0.0166134036873768	0.00198671757521981	-3.58365628585251	-1.46479846602363	-0.464189862499999	MPHOSPH9	M-phase phosphoprotein 9
214876_s_at	0.0166237852613149	0.00198870528892599	-3.58321616629242	-1.46574967037736	-0.593194145607143	TUBGCP5	tubulin gamma complex associated protein 5
216486_x_at	0.0166316894011718	0.00199039744774988	-3.58284183146883	-1.46655868328547	-0.303197132428571	ZNF79	zinc finger protein 79
207650_x_at	0.0166357948969721	0.00199163554294675	-3.58256814287447	-1.46715017082277	-0.491546321500001	PTGER1	prostaglandin E receptor 1
200003_s_at	0.0166594351299158	0.00199521358022245	-3.58177814113811	-1.46885745792378	-0.280631873571432	MIR6805///RPL28	microRNA 6805///ribosomal protein L28
219392_x_at	0.0166925450985042	0.00199992830578209	3.58073930623872	-1.47110241045149	0.543212942857144	PRR11	proline rich 11
203228_at	0.0167033335389311	0.0020019706670084	-3.58029004791038	-1.47207323822839	-0.424041823071428	PAFAH1B3	platelet activating factor acetylhydrolase 1b catalytic subunit 3
221537_at	0.0167236595315779	0.00200589079938545	3.57942900560506	-1.47393385826693	0.404811334142856	PLXNA1	plexin A1
202404_s_at	0.0167236595315779	0.00200590825822042	-3.57942517456399	-1.47394213657379	-1.54438922014286	COL1A2	collagen type I alpha 2 chain
48825_at	0.0167388849219197	0.00200848585520004	-3.57885992701742	-1.47516353626493	-0.387410637678571	ING4	inhibitor of growth family member 4
211173_at	0.0167960916314132	0.0020167245000789	3.57705805676964	-1.47905684938739	0.395322796964284	CCKAR	cholecystokinin A receptor
213708_s_at	0.0167960916314132	0.00201685797522244	-3.57702892448585	-1.47911979309172	-0.510974631785714	MLX	MLX, MAX dimerization protein
219577_s_at	0.0168109367163051	0.00201993412948974	3.57635805122944	-1.48056927010445	0.724591358357142	ABCA7	ATP binding cassette subfamily A member 7
213236_at	0.0168109367163051	0.00202014982221793	3.57631104910718	-1.48067082040824	0.796480196071428	SASH1	SAM and SH3 domain containing 1
218768_at	0.0168322592123455	0.00202346770977516	-3.57558866530498	-1.48223153736328	-0.449234908321433	NUP107	nucleoporin 107
216155_at	0.0168409175405505	0.00202526453701732	3.57519794198436	-1.48307567733163	0.328379816607143		
222127_s_at	0.0168878223996797	0.00203166333128975	-3.57380929313215	-1.48607566815643	-0.386179093464282	EXOC1	exocyst complex component 1
200919_at	0.0168971229346782	0.00203354071858294	3.57340268874994	-1.48695404669135	0.543825588214284	PHC2	polyhomeotic homolog 2
200022_at	0.0169056148224696	0.0020353215852163	-3.57301733194339	-1.48778650945713	-0.422133710357139	RPL18	ribosomal protein L18
211733_x_at	0.0169059740067977	0.00203612372672434	-3.57284386773022	-1.48816122880072	-0.557013160892858	SCP2	sterol carrier protein 2
219096_at	0.0169065421768144	0.00203715982361511	3.57261991039092	-1.48864501955502	0.391585852035712	ARMC7	armadillo repeat containing 7
201900_s_at	0.0169065421768144	0.00203832978196346	-3.57236715369993	-1.48919101645575	-0.601343427821432	AKR1A1	aldo-keto reductase family 1 member A1
202419_at	0.0169065421768144	0.00203846892700649	3.5723371024889	-1.48925593169719	0.276969872428571	KDSR	3-ketodihydrosphingosine reductase
51158_at	0.016916222513141	0.00204091072773577	3.57181007587208	-1.49039437575217	0.536539081214286	FAM174B	family with sequence similarity 174 member B
212782_x_at	0.016916222513141	0.00204115482853719	-3.57175742462645	-1.49050810757837	-0.514598506214288	POLR2J	RNA polymerase II subunit J
222145_at	0.0169718528532359	0.00204862918356832	-3.57014825466716	-1.4939839387934	-0.584366875857143		
209018_s_at	0.0169727994711528	0.00204950534530687	-3.56996000442259	-1.49439054531033	-0.407346691285714	PINK1	PTEN induced putative kinase 1
200682_s_at	0.0169746679797125	0.00205089318258289	-3.5696619795509	-1.49503424963267	-0.580819514821428	UBE2L3	ubiquitin conjugating enzyme E2 L3
222367_at	0.0169746679797125	0.002051254935646	3.56958432930033	-1.49520196506002	0.425930349571427	WHAMMP2///WHAMMP3	WAS protein homolog associated with actin, golgi membranes and microtubules pseudogene 2///WAS protein homolog associated with actin, golgi membranes and microtubules pseudogene 3
201120_s_at	0.0169927984208304	0.00205420865230041	-3.56895082085382	-1.49657024648467	-1.35030833392857	PGRMC1	progesterone receptor membrane component 1
205567_at	0.0170280265070918	0.00205923164744379	3.56787556342152	-1.49889254648223	0.453058771749999	CHST1	carbohydrate sulfotransferase 1
211813_x_at	0.0171074833755964	0.00206960846151781	-3.56566242341706	-1.50367203761867	-1.08047336928571	DCN	decorin
222243_s_at	0.0171158558379151	0.00207138965475688	3.56528363931807	-1.50449000947274	0.314518470678573	TOB2	transducer of ERBB2, 2
211896_s_at	0.0171392812754167	0.00207499401175197	-3.56451813049547	-1.50614305665551	-1.11548857964286	DCN	decorin
215366_at	0.0171672543672064	0.00207915124490384	3.56363683129459	-1.50804606963458	0.390207002535714	SNX13	sorting nexin 13
AFFX-r2-Ec-bioB-3_at	0.0171940333909486	0.00208316632051758	3.56278732148518	-1.50988036478054	1.02412697828571		
212203_x_at	0.0172404851556268	0.00208956816089206	-3.56143616411907	-1.51279768690098	-0.402888088214283	IFITM3	interferon induced transmembrane protein 3
218375_at	0.0172508096136551	0.00209228557373535	-3.56086387083528	-1.51403328580792	-0.429242790964286	NUDT9	nudix hydrolase 9
201893_x_at	0.0172508096136551	0.00209236825318024	-3.56084646988435	-1.51407085447926	-0.888786895000001	DCN	decorin
200088_x_at	0.0172543060492451	0.00209356687395562	-3.56059428111986	-1.51461532683908	-0.325035907142858	NBEAL1///RPL12	neurobeachin like 1///ribosomal protein L12
203305_at	0.0172587766485691	0.00209488405340624	-3.56031731235979	-1.51521329146136	-0.991601192035716	F13A1	coagulation factor XIII A chain
207627_s_at	0.0172648358701098	0.0020965038083324	-3.5599769558542	-1.51594809705925	-0.790207593392856	TFCP2	transcription factor CP2
210513_s_at	0.0172648358701098	0.00209716954098475	3.55983714193099	-1.51624994201099	0.596276379357144	VEGFA	vascular endothelial growth factor A
204459_at	0.0172677286531269	0.00209829606607777	-3.55960065458847	-1.51676049115146	-0.278079280428569	CSTF2	cleavage stimulation factor subunit 2
205149_s_at	0.0173129418287824	0.00210456733278011	3.55828644126441	-1.51959762383498	0.544456575142857	CLCN4	chloride voltage-gated channel 4
219115_s_at	0.0173291249771296	0.0021074708366441	3.55767929111227	-1.52090828430287	1.26915566235714	IL20RA	interleukin 20 receptor subunit alpha
218243_at	0.0173291249771296	0.00210809034825251	-3.55754985246331	-1.52118769981012	-0.357810684642857	RUFY1	RUN and FYVE domain containing 1
217921_at	0.0173430197055578	0.00211126885852822	-3.55688633643731	-1.52261998600767	-0.522734901071428	MAN1A2	mannosidase alpha class 1A member 2
205821_at	0.0173430197055578	0.00211236369640545	3.55665801707206	-1.52311283284314	0.773749544749998	KLRC4-KLRK1///KLRK1	KLRC4-KLRK1 readthrough///killer cell lectin like receptor K1
203821_at	0.0173430197055578	0.00211280519353967	3.55656597961516	-1.52331150204153	1.54916532796429	HBEGF	heparin binding EGF like growth factor
210788_s_at	0.0173430197055578	0.00211289471117672	-3.55654732048678	-1.52335177895141	-0.75666403264286	DHRS7	dehydrogenase/reductase 7
202882_x_at	0.0173790527384044	0.00211806473873358	-3.55547100011578	-1.52567502431024	-0.574201013357143	NOL7	nucleolar protein 7
203480_s_at	0.0174024267856874	0.00212169462449733	3.55471686497935	-1.52730275977881	0.467157418214285	OTUD4	OTU deubiquitinase 4
216278_at	0.0174278856215071	0.0021255808786477	-3.55391088041153	-1.5290423432358	-0.821359180285715		
200725_x_at	0.0174612466461359	0.00213070540163065	-3.55285031153043	-1.53133130277845	-0.427335376785715	SNORA70///RPL10	small nucleolar RNA, H/ACA box 70///ribosomal protein L10
215467_x_at	0.0174612466461359	0.00213121738254	3.55274449082691	-1.53155968263783	0.564238463821427	LOC647070	nascent polypeptide-associated complex subunit alpha, muscle-specific form-like
202638_s_at	0.0174985277890202	0.00213727823049882	3.55149368830074	-1.53425904901517	1.72200791125	ICAM1	intercellular adhesion molecule 1
207554_x_at	0.0174985277890202	0.00213733869524281	3.55148122761692	-1.5342859396989	0.712373022535715	TBXA2R	thromboxane A2 receptor
203390_s_at	0.0175318369195534	0.00214273831791488	-3.55036986671176	-1.53668423909337	-0.423195429642857	KIF3C	kinesin family member 3C
222360_at	0.0175318369195534	0.0021429811883083	-3.55031994375489	-1.53679196905307	-0.367681075678573	DPH5	diphthamide biosynthesis 5
204823_at	0.0175587841508776	0.00214735845469446	-3.54942113733083	-1.53873148108738	-0.701850143142858	NAV3	neuron navigator 3
214183_s_at	0.0175587841508776	0.00214785145267054	3.54932002107141	-1.53894967211068	0.455791584464284	TKTL1	transketolase like 1
208747_s_at	0.0175618372738287	0.00214901326069296	-3.54908181938498	-1.53946366507505	-0.786370752142854	C1S	complement component 1, s subcomponent
201735_s_at	0.0175733959674307	0.00215169167887488	-3.54853315687259	-1.54064754979007	-0.475052515321428	CLCN3	chloride voltage-gated channel 3
201753_s_at	0.0175733959674307	0.00215200539566149	-3.54846893751441	-1.54078611802433	-0.558852069964283	ADD3	adducin 3
212651_at	0.0175749759347452	0.00215345398109649	3.54817252500005	-1.54142569156292	0.426487167999997	RHOBTB1	Rho related BTB domain containing 1
206012_at	0.0175749759347452	0.00215452218472286	3.54795407325036	-1.5418970421959	0.779574105285715	LEFTY1///LEFTY2	left-right determination factor 1///left-right determination factor 2
209063_x_at	0.0175749759347452	0.00215456566314087	-3.54794518401486	-1.54191622228414	-0.442537299107142	PAIP1	poly(A) binding protein interacting protein 1
206554_x_at	0.0175839809677217	0.00215645894886276	-3.54755827048698	-1.54275104827291	-0.595544831785713	SETMAR	SET domain and mariner transposase fusion gene
201172_x_at	0.0175946258361975	0.00215855422230676	-3.54713046989335	-1.54367407631921	-0.380506271071427	ATP6V0E1	ATPase H+ transporting V0 subunit e1
209257_s_at	0.017620518332713	0.00216314197544129	-3.54619520132847	-1.54569195736861	-1.14557007760714	SMC3	structural maintenance of chromosomes 3
201773_at	0.017620518332713	0.00216331272792431	-3.54616042924995	-1.5457669778241	-0.513604665035711	ADNP	activity dependent neuroprotector homeobox
206121_at	0.017633933422176	0.00216575130596909	-3.54566413247859	-1.5468377200177	-1.84409868132143	AMPD1	adenosine monophosphate deaminase 1
208823_s_at	0.0176362128475661	0.00216682293683119	3.54544621003577	-1.54730787161926	0.392081299535713	CDK16	cyclin dependent kinase 16
216575_at	0.0176413768973539	0.00216874056104709	3.54505651566134	-1.54814859612763	0.582342443107144		
210645_s_at	0.0176413768973539	0.00216944724111988	-3.54491299195448	-1.54845822938659	-0.496584005964287	TTC3P1///TTC3	tetratricopeptide repeat domain 3 pseudogene 1///tetratricopeptide repeat domain 3
211349_at	0.0176413768973539	0.00216983313277146	3.54483463851618	-1.54862726557248	0.457593770714285	SLC15A1	solute carrier family 15 member 1
217775_s_at	0.0176705366464146	0.00217498907084391	-3.54378906979202	-1.55088286704793	-0.422554521107145	RDH11	retinol dehydrogenase 11 (all-trans/9-cis/11-cis)
205745_x_at	0.0176705366464146	0.00217500612669878	3.54378561511615	-1.55089031961741	0.587280928035716	ADAM17	ADAM metallopeptidase domain 17
208620_at	0.0176753401493448	0.00217639080799267	-3.54350523621612	-1.55149516039086	-0.809381124499996	PCBP1	poly(rC) binding protein 1
208899_x_at	0.0176759638516546	0.00217783836252656	-3.54321231482798	-1.55212704934664	-0.867739659428571	ATP6V1D	ATPase H+ transporting V1 subunit D
213736_at	0.0176759638516546	0.00217871149793516	3.54303572365994	-1.5525079868246	0.471716338107141	COX5B	cytochrome c oxidase subunit 5B
216844_at	0.0176759638516546	0.00217909498127515	3.54295818647027	-1.55267524682532	0.345148974428571	ZC3H7B	zinc finger CCCH-type containing 7B
208020_s_at	0.0176759638516546	0.0021798573485668	3.54280408210539	-1.55300767247838	0.300022269107144	CACNA1C	calcium voltage-gated channel subunit alpha1 C
211500_at	0.0176759638516546	0.00218045899075803	3.54268250420375	-1.55326993203361	0.326734146607143	MAPK11	mitogen-activated protein kinase 11
204606_at	0.0176759638516546	0.00218122838031146	-3.54252707677104	-1.55360520722714	-1.04712061607143	CCL21	C-C motif chemokine ligand 21
211345_x_at	0.0176983618246574	0.00218478677639753	-3.54180893531858	-1.55515428956582	-0.371064210357144	MIR3654///EEF1G	microRNA 3654///eukaryotic translation elongation factor 1 gamma
203654_s_at	0.0177165656073144	0.0021878292402802	-3.54119583359268	-1.55647675079463	-0.424822380071429	COIL	coilin
214307_at	0.0177333767589386	0.00219070129912462	3.54061784384103	-1.55772343919687	0.532724739035714	HGD	homogentisate 1,2-dioxygenase
201236_s_at	0.0177380077458856	0.00219206963794152	3.54034273480708	-1.55831682011963	0.932378603500002	BTG2	BTG anti-proliferation factor 2
205463_s_at	0.0177452691124382	0.00219401521514531	3.53995186221993	-1.55915987698165	0.689220046392857	PDGFA	platelet derived growth factor subunit A
203816_at	0.0177452691124382	0.00219456014745106	-3.53984244502301	-1.55939587150398	-0.307900370214286	DGUOK	deoxyguanosine kinase
209576_at	0.0177613347242314	0.00219734427885181	-3.5392838368405	-1.56060067585527	-0.600150262178571	GNAI1	G protein subunit alpha i1
203484_at	0.0177638789381694	0.00219845644532626	-3.53906088726596	-1.56108152358135	-0.297257027500004	SEC61G	Sec61 translocon gamma subunit
203219_s_at	0.0178055899047341	0.00220450562427345	-3.53785019220405	-1.56369260501287	-0.336010088678569	APRT	adenine phosphoribosyltransferase
214427_at	0.0178055899047341	0.00220521715433682	3.53770800100877	-1.56399925568605	0.497945673071428	NOP2	NOP2 nucleolar protein
202697_at	0.0178096441158585	0.00220651873051889	-3.53744801310952	-1.56455994213352	-0.534684533714284	NUDT21	nudix hydrolase 21
213170_at	0.0178186297717825	0.00220843187143203	-3.53706614108389	-1.56538346926759	-0.756690213607143	GPX7	glutathione peroxidase 7
216066_at	0.017821289435105	0.0022095614948045	3.53684081638272	-1.56586938659159	0.290153411571429	ABCA1	ATP binding cassette subfamily A member 1
217598_at	0.0178385030331208	0.00221300524976433	-3.53615459642692	-1.5673492007318	-0.500391720071429	CINP	cyclin dependent kinase 2 interacting protein
217978_s_at	0.0178385030331208	0.00221329722958863	-3.53609646360093	-1.56747456024541	-0.436700268071434	UBE2Q1	ubiquitin conjugating enzyme E2 Q1
209000_s_at	0.0178578961908765	0.002216505048605	-3.53545828935696	-1.56885071627221	-0.481101347535713	SEPT8	septin 8
212621_at	0.0178600548981037	0.00221757471150311	-3.53524568996774	-1.5693091549987	-0.365731534964288	NEMP1	nuclear envelope integral membrane protein 1
203534_at	0.0178816669314503	0.00222183484509078	-3.53439997736001	-1.57113275983009	-0.374220807142857	LSM1	LSM1 homolog, mRNA degradation associated
200034_s_at	0.0178816669314503	0.00222186353935694	-3.53439428647091	-1.57114503080052	-0.487497790714292	RPL6	ribosomal protein L6
201007_at	0.0178937682705486	0.00222417041527804	-3.53393700485179	-1.57213103225742	-0.340584496571427	HADHB	hydroxyacyl-CoA dehydrogenase/3-ketoacyl-CoA thiolase/enoyl-CoA hydratase (trifunctional protein), beta subunit
208438_s_at	0.0178946543077512	0.00222510254294509	3.53375236633358	-1.57252914787671	1.09620752196428	FGR	FGR proto-oncogene, Src family tyrosine kinase
210104_at	0.0178946543077512	0.00222588710718583	-3.5335970168388	-1.57286410799298	-0.79942770242857	MED6	mediator complex subunit 6
212143_s_at	0.0179075211324395	0.00222829144764207	-3.53312127653263	-1.57388986952755	-1.15518373489286	IGFBP3	insulin like growth factor binding protein 3
207119_at	0.0179080842437676	0.00222916539964841	3.53294847572887	-1.57426244583692	0.497127653285714	PRKG1	protein kinase, cGMP-dependent, type I
205964_at	0.0179339324651782	0.0022331879812544	-3.53215397931516	-1.57597542071641	-0.446275557321431	ZNF426	zinc finger protein 426
221326_s_at	0.0179419664749421	0.00223499380383195	-3.5317977727971	-1.57674339822744	-0.554830913642856	TUBD1	tubulin delta 1
209847_at	0.0179627069495158	0.00223838373622373	3.53112986100684	-1.57818337235948	0.347826035428572	CDH17	cadherin 17
215604_x_at	0.0179810530246967	0.00224147705030223	3.53052126298337	-1.57949542819767	0.607784809035714		
206774_at	0.0179887590691517	0.00224324517188596	3.53017376432025	-1.58024457093178	0.347463700071428	FRMPD1	FERM and PDZ domain containing 1
201185_at	0.0179892379404809	0.00224512785546011	-3.52980404756173	-1.58104159750638	-0.524251641142859	HTRA1	HtrA serine peptidase 1
221731_x_at	0.0179892379404809	0.00224532840760716	-3.52976468168262	-1.5811264606639	-0.928344310642856	VCAN	versican
220206_at	0.0179892379404809	0.0022464681513109	-3.5295410302019	-1.58160859510773	-0.606095823249999	ZMYM1	zinc finger MYM-type containing 1
206157_at	0.0179892379404809	0.00224653498902087	3.52952791814374	-1.58163686112896	2.26191541214286	PTX3	pentraxin 3
207729_at	0.0179894169631036	0.00224736487894768	3.52936514447121	-1.58198775523089	0.493286122749999	CDH9	cadherin 9
216086_at	0.0179985570720332	0.00224931466932443	3.52898294837052	-1.58281165094835	0.384193868714286	SV2C	synaptic vesicle glycoprotein 2C
219960_s_at	0.0180123971365263	0.00225185285385041	-3.52848590595975	-1.58388309597918	-0.570962590928572	UCHL5	ubiquitin C-terminal hydrolase L5
209249_s_at	0.0180177385441014	0.00225332942424324	-3.52819700978379	-1.58450584019467	-0.505039639285714	GHITM	growth hormone inducible transmembrane protein
210025_s_at	0.0180314425423238	0.00225585268956577	3.52770375675155	-1.58556907495823	0.333558362714286	CARD10	caspase recruitment domain family member 10
202119_s_at	0.0180342474885289	0.00225701315248995	-3.52747709008594	-1.5860576589427	-0.331264779107142	CPNE3	copine 3
212165_at	0.0180359372622017	0.00225818939960049	-3.52724745786738	-1.58655262956677	-0.285524558285715	TMEM183B///TMEM183A	transmembrane protein 183B///transmembrane protein 183A
212825_at	0.0180359372622017	0.00225884387312218	-3.52711973978948	-1.58682792251389	-0.331993837892856	PAXIP1	PAX interacting protein 1
200798_x_at	0.0180480652060378	0.00226117295821033	3.52666552387867	-1.58780695862996	1.37914902371428	MCL1	BCL2 family apoptosis regulator
212389_at	0.0180687482768272	0.00226457535524988	3.52600282192267	-1.58923533429194	0.295668791642859	SBF1	SET binding factor 1
211950_at	0.0180739666584371	0.00226620425532747	3.52568590102571	-1.58991840297188	0.348796907357144	UBR4	ubiquitin protein ligase E3 component n-recognin 4
209410_s_at	0.0180739666584371	0.00226685203769239	3.52555993020017	-1.59018990847318	0.51958737532143	GRB10	growth factor receptor bound protein 10
215375_x_at	0.0180795441506416	0.00226873598230131	3.52519377144342	-1.59097908235705	0.427745409071427	LRRFIP1	LRR binding FLII interacting protein 1
211758_x_at	0.0180795441506416	0.00226917472932594	-3.52510854079839	-1.59116277599709	-0.508313247392858	TXNDC9	thioredoxin domain containing 9
208761_s_at	0.0180898825000186	0.00227128434495453	-3.52469895578178	-1.59204552450701	-0.454700162321428	SUMO1	small ubiquitin-like modifier 1
201816_s_at	0.0180934693513463	0.00227254689792462	-3.52445400898846	-1.59257343163657	-0.399039037142856	GBAS	glioblastoma amplified sequence
205798_at	0.0181214231874471	0.00227687136964872	3.52361603975814	-1.5943793660682	1.28293145775	IL7R	interleukin 7 receptor
205883_at	0.0181664912876703	0.00228334944586241	3.52236369580144	-1.59707819028633	2.22199842571429	ZBTB16	zinc finger and BTB domain containing 16
216505_x_at	0.0181811971827848	0.0022860706640767	-3.52183867555018	-1.59820956768454	-0.301052330857141		
219784_at	0.0181811971827848	0.00228683011654006	-3.52169226022223	-1.5985250758477	-0.283565467214284	C16orf95	chromosome 16 open reading frame 95
216206_x_at	0.0181841230351998	0.0022880144035402	3.52146403660171	-1.59901686678594	0.527782324107142	MAP2K7	mitogen-activated protein kinase kinase 7
213774_s_at	0.0181853906669328	0.00228899023342818	3.52127607237157	-1.59942189992558	0.321219715607142	PPP1R2	protein phosphatase 1 regulatory inhibitor subunit 2
202369_s_at	0.018187957547984	0.00229012977160727	-3.52105667484057	-1.59989466196365	-0.41210937764286	TRAM2	translocation associated membrane protein 2
205405_at	0.0181922723345526	0.00229148970555975	3.52079498518361	-1.60045854900718	0.730619124714284	SEMA5A	semaphorin 5A
208420_x_at	0.0181957956871917	0.00229334958429226	3.52043734032903	-1.60122918752069	0.395760948500001	SUPT6H	SPT6 homolog, histone chaperone
210836_x_at	0.0181957956871917	0.00229356710013171	3.52039553189789	-1.60131927370505	0.560071444071428	PDE4D	phosphodiesterase 4D
217740_x_at	0.018197096086183	0.00229454787027374	-3.52020706800264	-1.60172536150596	-0.386827405714289	SNORD24///SNORD36A///SNORD36B///RPL7A	small nucleolar RNA, C/D box 24///small nucleolar RNA, C/D box 36A///small nucleolar RNA, C/D box 36B///ribosomal protein L7a
202931_x_at	0.0181984348412731	0.0022955335953664	3.52001773213297	-1.60213332425396	0.341004932107142	BIN1	bridging integrator 1
215426_at	0.0182241361142444	0.00229988798157752	3.51918231124451	-1.60393336202663	0.402017037357143	ZCCHC14	zinc finger CCHC-type containing 14
32209_at	0.0182241361142444	0.00230058029971377	-3.51904962891434	-1.60421923867095	-0.250182227249999	FAM89B	family with sequence similarity 89 member B
219119_at	0.0182241361142444	0.0023012297387157	-3.51892520019124	-1.60448733038137	-0.328071846821429	LSM8	LSM8 homolog, U6 small nuclear RNA associated
219319_at	0.0182707030328224	0.0023079300774055	3.51764347562366	-1.60724881022908	1.18947181064286	HIF3A	hypoxia inducible factor 3 alpha subunit
222333_at	0.0182933788518415	0.0023116156335204	3.5169400224093	-1.60876432570192	0.552951340214287	ALS2CL	ALS2 C-terminal like
222130_s_at	0.0183054813086196	0.00231396666360249	-3.51649186546837	-1.60972980395012	-0.500890886964285	MRM2	mitochondrial rRNA methyltransferase 2
211042_x_at	0.0183224591336828	0.00231693528659984	-3.51592662407206	-1.61094748924262	-0.635498568571426	MIR6756///MCAM	microRNA 6756///melanoma cell adhesion molecule
218970_s_at	0.0183593855122267	0.00232328191695936	-3.51472058791417	-1.6135455045664	-0.477475015642857	CUTC	cutC copper transporter
208698_s_at	0.0183593855122267	0.00232458005689973	-3.51447430614133	-1.61407601931412	-0.499114395464285	NONO	non-POU domain containing, octamer-binding
206646_at	0.0183593855122267	0.00232583807974692	-3.51423576491376	-1.61458985377779	-0.470813700607144	GLI1	GLI family zinc finger 1
218723_s_at	0.0183593855122267	0.00232593100613974	3.5142181496398	-1.61462779805831	1.32352013628572	RGCC	regulator of cell cycle
220632_s_at	0.0183593855122267	0.00232633852171665	3.51414090854962	-1.61479417925979	0.460284272428571	POMT2	protein O-mannosyltransferase 2
201930_at	0.0183593855122267	0.00232698422250055	-3.51401854885014	-1.61505774686718	-0.547738272571427	MCM6	minichromosome maintenance complex component 6
201817_at	0.0183593855122267	0.00232737373463788	-3.5139447528763	-1.61521670549673	-0.41213176417857	UBE3C	ubiquitin protein ligase E3C
203777_s_at	0.0184323351191921	0.00233755130300625	3.51202084767433	-1.6193606389216	0.428914636428572	RPS6KB2	ribosomal protein S6 kinase B2
212558_at	0.0184323351191921	0.00233827620625923	-3.51188413217135	-1.61965509721407	-0.67797569475	SPRY1	sprouty RTK signaling antagonist 1
215147_at	0.0184498953279161	0.00234133205063603	3.511308264964	-1.62089537904066	0.547404682000002		
AFFX-BioB-M_at	0.0184560759348169	0.00234294486437412	3.51100463291847	-1.62154931582227	1.05638990957143		
207849_at	0.0184576678437145	0.0023444038463142	3.5107301393689	-1.62214048775921	0.252836369142857	IL2	interleukin 2
212573_at	0.0184576678437145	0.00234484706927239	-3.51064678460076	-1.62232000579732	-0.483614944642859	ENDOD1	endonuclease domain containing 1
209150_s_at	0.0184576678437145	0.00234563261056496	-3.51049908992098	-1.62263808838801	-0.557986350857147	IPO4///TM9SF1	importin 4///transmembrane 9 superfamily member 1
219266_at	0.0184579470056478	0.0023464966521522	-3.51033669229634	-1.62298783316265	-0.442834908964286	ZNF350	zinc finger protein 350
212018_s_at	0.0185286007069732	0.00235631035610069	-3.50849632831916	-1.62695109475391	-0.683071484999997	RSL1D1	ribosomal L1 domain containing 1
214230_at	0.018531342138561	0.00235749084799038	3.50827546085606	-1.62742671191811	0.341048433035716	CDC42	cell division cycle 42
205315_s_at	0.018549720815724	0.00236066160221653	3.50768275982141	-1.62870301046389	0.538046049321427	SNTB2	syntrophin beta 2
206992_s_at	0.0185924289787018	0.00236758641812183	-3.50639105003	-1.63148438985867	-0.411774108000001	ATP5S	ATP synthase, H+ transporting, mitochondrial Fo complex subunit s (factor B)
200888_s_at	0.0185924289787018	0.00236776590261602	-3.50635761978945	-1.63155637117446	-0.378956832857146	SNORA21///RPL23	small nucleolar RNA, H/ACA box 21///ribosomal protein L23
206028_s_at	0.0186077254641213	0.00237054921520745	-3.50583952839639	-1.63267189899587	-0.664402452607145	MERTK	MER proto-oncogene, tyrosine kinase
32402_s_at	0.0186178230558424	0.00237363573071614	3.50526570008161	-1.63390740146699	0.589694052178572	SYMPK	symplekin
217521_at	0.0186178230558424	0.00237422906394214	3.50515547520057	-1.63414472101845	0.514245792499997	HAL	histidine ammonia-lyase
211031_s_at	0.0186178230558424	0.00237478723131062	3.50505180798692	-1.63436792034348	0.687182605785714	CLIP2	CAP-Gly domain containing linker protein 2
220015_at	0.0186178230558424	0.00237517857542327	3.50497913884043	-1.6345243789679	0.380785364714286	CASZ1	castor zinc finger 1
